customer_id,age,tenure_months,visits_30d,monthly_spend,plan,region,support_tickets_90d,noise_a,treatment,reactivated_90d
C0000749,50,13,3,48.68,plus,north,2,0.43055713447926786,0,0
C0000750,46,43,4,26.34,basic,east,1,-0.07672511384508333,0,0
C0000751,41,4,4,136.21,premium,west,0,0.4814363644358944,0,0
C0000752,25,46,6,142.75,premium,south,4,1.2635839368932433,1,1
C0000753,63,15,1,111.05,basic,south,1,1.023200851289443,0,1
C0000754,73,25,5,92.86,basic,east,2,-0.8297560565927238,1,0
C0000755,64,54,3,17.81,plus,south,0,-1.03907956163955,0,0
C0000756,47,17,0,45.93,basic,north,0,-0.9218166031903782,0,0
C0000757,73,44,2,125.7,basic,north,0,0.1677422989884371,0,1
C0000758,79,18,2,15.12,basic,north,0,0.44541311569629966,0,0
C0000759,47,33,7,92.61,plus,south,2,0.5686930001732149,0,0
C0000760,26,35,4,6.09,basic,north,2,0.8931602709413377,0,0
C0000761,32,52,3,69.9,premium,north,1,-1.9645206271938451,0,1
C0000762,59,26,9,145.22,basic,east,0,-0.9258341367094911,1,0
C0000763,74,48,2,23.66,premium,south,2,0.9205254052683002,0,1
C0000764,46,16,6,43.37,premium,west,1,-0.21660945570038548,1,1
C0000765,72,15,2,3.43,plus,west,0,0.9249922969204715,0,0
C0000766,24,67,4,46.41,premium,east,0,-0.9719873404899375,0,1
C0000767,25,4,2,25.66,basic,north,2,-0.26724901924930256,0,0
C0000768,47,66,4,49.3,premium,south,0,0.1374984323727423,0,1
C0000769,31,2,4,147.16,basic,south,0,1.7339511114020658,0,0
C0000770,36,10,3,28.13,basic,west,0,2.027453837713747,0,0
C0000771,58,2,3,78.12,basic,south,0,-0.733991026620664,1,0
C0000772,75,70,5,70.23,basic,west,3,-1.1762649750978278,1,0
C0000773,68,41,1,31.65,plus,south,0,1.2491810099724225,0,0
C0000774,33,1,10,48.01,basic,north,0,-2.0773603219825847,1,0
C0000775,77,13,2,54.89,premium,north,1,-0.4852023462720914,0,1
C0000776,18,51,5,11.21,premium,east,2,-0.9214985771317098,1,1
C0000777,19,49,5,88.2,basic,west,0,-0.13069526351575952,1,0
C0000778,70,38,3,163.16,basic,south,0,-2.630259387969451,0,0
C0000779,29,4,3,89.48,premium,north,1,0.47087951042297,0,1
C0000780,68,60,3,39.67,plus,north,1,0.27849516245312284,0,1
C0000781,44,44,3,32.32,plus,west,1,0.7140417193958004,0,0
C0000782,52,66,3,8.69,basic,north,3,1.7132926693138253,1,0
C0000783,52,27,12,16.44,premium,south,0,0.3245837552506859,0,1
C0000784,52,36,4,33.42,basic,south,0,-0.2257792479957009,1,0
C0000785,66,23,2,8.55,basic,west,0,0.17855687441363888,0,0
C0000786,61,13,4,7.61,plus,north,3,1.0433245196853589,0,0
C0000787,52,60,4,80.25,basic,north,0,-1.6996957706746227,0,0
C0000788,70,5,5,183.01,basic,south,1,0.9108125298637062,1,0
C0000789,50,55,9,136.0,plus,west,0,0.8036385324303458,1,1
C0000790,23,41,3,29.35,basic,east,2,-0.5424439731607611,0,0
C0000791,32,43,6,31.02,plus,north,1,-1.218309039944184,1,0
C0000792,18,4,2,41.66,basic,north,1,-0.3125601021708937,0,0
C0000793,58,70,3,39.17,premium,north,2,-0.31301455131980144,0,0
C0000794,33,50,3,56.18,premium,north,0,0.5440048140749164,0,0
C0000795,54,57,6,27.99,basic,north,1,0.05789845088472948,1,0
C0000796,22,34,2,91.14,basic,east,1,0.860313392295858,0,0
C0000797,76,1,6,31.69,basic,north,0,0.8971387126615598,1,0
C0000798,69,12,2,52.92,basic,east,2,-0.31357960270723306,0,0
C0000799,29,37,0,28.04,plus,west,0,0.37471917901608387,0,0
C0000800,52,4,6,35.03,plus,east,0,-0.20984388849281194,1,1
C0000801,25,38,6,4.76,premium,east,0,0.2886490008539014,1,1
C0000802,60,46,4,70.4,basic,south,1,-1.0110251186741288,0,0
C0000803,39,37,3,45.73,basic,south,0,-0.02411464554899193,0,0
C0000804,53,26,4,12.87,premium,south,0,0.5570234513573703,0,1
C0000805,38,57,2,5.78,basic,south,0,-0.06277686499731847,0,0
C0000806,50,2,0,74.06,premium,east,1,0.7401538591244123,0,0
C0000807,46,19,3,40.65,plus,south,0,-0.7357605301534449,0,0
C0000808,41,55,4,7.54,basic,west,2,1.5238951092774082,0,0
C0000809,28,47,6,18.51,premium,west,0,0.2420387778995622,1,1
C0000810,31,25,2,55.86,basic,west,1,-1.8158583102309782,0,0
C0000811,61,70,2,16.14,basic,north,2,2.027813745020999,0,0
C0000812,72,18,1,44.66,plus,north,0,0.13431780611475924,0,0
C0000813,69,9,3,74.16,basic,east,2,1.227086106703899,0,0
C0000814,55,11,4,81.84,premium,west,1,0.11069610594330764,0,0
C0000815,18,51,5,124.75,plus,east,1,0.0834704340198078,1,0
C0000816,67,51,1,90.35,basic,north,1,-1.0037110527763862,0,0
C0000817,74,48,8,39.08,premium,west,0,-1.3031645358674178,1,0
C0000818,37,57,6,25.44,premium,south,1,0.15177255264806,1,0
C0000819,23,30,5,108.98,basic,south,0,-0.19295229049183887,1,1
C0000820,31,11,4,71.94,basic,west,1,-0.7462527616415044,0,0
C0000821,36,66,3,221.4,basic,south,3,1.5496773722505388,0,0
C0000822,40,20,3,103.71,plus,north,0,-2.1181033991064884,0,0
C0000823,48,7,4,107.7,basic,east,1,0.24387373837491363,0,1
C0000824,39,30,2,93.74,basic,east,0,1.0697645081720295,0,0
C0000825,44,21,4,10.64,basic,east,0,-1.7468436531421327,0,0
C0000826,41,66,7,61.52,basic,west,0,0.38340650923773056,1,0
C0000827,31,56,4,69.31,plus,south,0,1.360177010378757,0,0
C0000828,56,22,4,36.99,plus,west,3,-0.45716927686192965,0,0
C0000829,63,63,5,37.14,plus,east,2,0.10407284588622595,1,0
C0000830,54,57,6,45.56,basic,north,0,2.0593122631682506,1,0
C0000831,70,58,3,34.98,plus,east,2,0.8341893029229893,0,0
C0000832,27,37,6,42.25,plus,south,0,0.4722750265692655,1,0
C0000833,32,24,2,14.73,plus,east,1,-0.24100270060259887,0,0
C0000834,27,63,8,104.03,premium,south,0,0.42222974183248957,1,1
C0000835,28,34,2,92.01,plus,north,0,0.24665146725676626,0,0
C0000836,36,66,2,32.36,plus,north,1,-0.05230014236616966,0,0
C0000837,50,19,6,112.29,basic,south,0,1.6491675997481074,1,0
C0000838,31,9,7,63.97,premium,east,1,1.543889980855471,1,0
C0000839,27,59,5,106.15,premium,west,0,1.3746058969239103,1,1
C0000840,18,42,4,54.4,basic,west,1,-0.1474448914681272,0,0
C0000841,76,66,7,152.93,basic,west,1,0.39159098727295727,1,0
C0000842,37,38,5,219.45,premium,east,2,-0.45987089827671923,0,0
C0000843,70,47,2,44.43,premium,west,1,0.08316568865853184,0,1
C0000844,55,30,3,64.91,basic,west,0,0.40615351541473704,0,0
C0000845,69,12,6,43.48,basic,south,1,0.3432346944234321,1,0
C0000846,19,32,7,103.22,premium,east,0,0.19729307297952542,1,1
C0000847,43,45,4,12.73,basic,west,1,-2.7991938625970048,0,0
C0000848,66,55,6,16.5,plus,south,1,-2.024607198757223,1,1
C0000849,66,61,4,61.52,premium,north,2,-0.16470897972357293,0,0
C0000850,30,20,4,12.06,basic,north,1,-0.12948764056206266,1,0
C0000851,42,63,4,153.67,basic,east,1,1.2516773779374442,0,0
C0000852,76,35,4,64.43,basic,east,1,0.20399938843794516,0,0
C0000853,46,35,4,86.04,plus,south,0,-1.1064025336567187,0,0
C0000854,66,68,2,31.33,plus,west,1,-0.2797454969209506,0,0
C0000855,24,51,4,130.43,basic,south,0,2.2774004626412188,0,0
C0000856,59,49,1,34.3,plus,east,1,0.1274977979327041,0,0
C0000857,20,52,6,90.6,basic,east,1,-0.1074552619477703,1,1
C0000858,59,48,7,96.45,basic,east,1,-0.926586644468096,1,0
C0000859,59,22,4,96.39,plus,south,0,0.8924151422356387,0,0
C0000860,29,58,3,4.2,premium,north,2,1.0464120035076732,0,0
C0000861,29,50,3,32.22,premium,north,1,-1.0488829265634205,0,1
C0000862,33,44,8,27.32,premium,north,0,-0.06552179281227018,0,1
C0000863,77,39,4,32.57,premium,east,2,-0.39653066483573146,0,1
C0000864,75,66,2,4.36,premium,north,2,-0.057312387998379934,0,0
C0000865,53,37,8,96.81,basic,south,1,0.237336069340815,1,0
C0000866,73,45,7,66.84,premium,south,1,0.46381647609457366,1,1
C0000867,53,28,4,116.95,basic,west,2,-0.05766009523794869,0,0
C0000868,55,67,3,113.94,plus,north,1,-1.5479165205873808,0,0
C0000869,73,31,5,42.1,premium,east,0,-0.004524436429675585,1,1
C0000870,39,50,3,85.53,premium,south,0,-1.5195835174951822,0,0
C0000871,36,29,4,106.89,plus,east,1,1.0632694777759186,0,0
C0000872,55,23,4,55.31,basic,south,0,-0.04095444101542163,0,0
C0000873,18,47,4,58.82,basic,west,2,-1.0716542794197945,1,0
C0000874,39,55,5,29.04,basic,north,0,-2.258967817056691,1,0
C0000875,31,39,6,66.54,premium,east,2,2.0843870617174187,1,1
C0000876,18,60,5,59.63,basic,east,1,0.9411816030667779,1,0
C0000877,46,41,1,58.07,basic,west,1,0.20698859207312936,1,0
C0000878,52,34,6,43.63,basic,west,1,0.7448491883966687,0,0
C0000879,27,16,3,148.53,basic,west,1,0.5913076764789821,0,0
C0000880,53,64,1,22.84,basic,south,1,-0.49657974282901235,0,0
C0000881,35,50,7,49.56,basic,north,0,1.6217038465190559,1,1
C0000882,27,60,5,57.72,premium,south,1,-0.4577363176334547,1,1
C0000883,63,32,1,52.67,plus,south,1,-1.5603955654180446,0,0
C0000884,46,69,3,35.12,basic,south,2,0.2616744896170847,0,1
C0000885,41,7,5,109.58,plus,east,1,1.7368374417460228,1,0
C0000886,76,2,3,31.74,basic,east,1,-1.0656122622573168,0,0
C0000887,39,28,4,21.39,basic,south,3,0.6116882243374919,1,0
C0000888,70,35,6,5.1,plus,west,0,2.4108725435916583,1,0
C0000889,32,16,7,153.57,premium,north,0,0.40583576740476257,1,1
C0000890,56,22,5,42.79,basic,west,1,-0.20241469124689834,0,0
C0000891,50,51,4,22.87,plus,east,0,0.9793832961949036,0,0
C0000892,28,70,2,51.5,basic,east,2,-0.4617888860664287,0,0
C0000893,79,9,3,46.79,plus,east,0,-0.22276302148675642,0,0
C0000894,77,55,1,22.39,plus,east,0,-1.860129530404815,0,0
C0000895,28,5,7,97.38,plus,west,3,1.1641751503353388,1,1
C0000896,40,42,3,19.62,premium,east,0,0.48293074557253207,0,1
C0000897,70,25,4,41.31,plus,west,0,-0.9816942933503976,0,0
C0000898,23,23,3,50.55,basic,north,1,-0.011044648688666014,0,0
C0000899,66,7,6,92.56,plus,west,0,0.31453380546385634,1,0
C0000900,36,62,1,137.09,basic,south,0,1.1870565760085934,1,0
C0000901,55,44,3,160.54,plus,south,1,-0.18357062842855718,0,0
C0000902,48,3,4,59.6,plus,south,0,-1.4430821275423436,0,0
C0000903,51,3,3,50.83,premium,south,0,0.6708618024822882,0,1
C0000904,35,28,4,54.65,basic,east,5,-1.9650380108276286,0,0
C0000905,50,5,4,176.66,plus,west,2,0.14819935896975,0,0
C0000906,50,53,7,105.85,basic,south,0,-0.09082813183253054,1,0
C0000907,24,23,6,32.73,basic,north,1,0.22832277461453943,1,0
C0000908,63,59,4,80.06,basic,east,2,-0.4853837341604655,0,0
C0000909,53,24,2,133.74,plus,east,0,-0.49967321335775966,0,0
C0000910,47,36,3,24.03,plus,north,1,-0.16749154375629632,0,1
C0000911,79,10,4,126.64,basic,south,0,-0.6066550255459053,0,0
C0000912,33,46,6,24.72,basic,north,0,0.14202744671588274,0,0
C0000913,63,53,2,35.11,basic,south,2,-0.38567244805630146,1,0
C0000914,28,70,2,63.42,plus,south,0,0.38388271261785506,1,0
C0000915,46,59,3,169.03,plus,north,0,-1.3395567837248792,0,1
C0000916,73,56,3,18.56,basic,east,1,0.9981274364576882,0,0
C0000917,45,32,4,19.66,premium,north,1,0.7048019359723634,0,1
C0000918,44,14,7,27.77,basic,north,4,0.01440469442120465,0,0
C0000919,71,43,3,125.05,basic,east,3,0.17265803470547714,0,0
C0000920,37,36,2,36.56,premium,north,2,-0.08378534133728557,0,1
C0000921,18,15,6,55.14,premium,north,2,1.2201466322830514,0,0
C0000922,20,46,5,95.9,plus,west,0,-1.306082034606545,1,0
C0000923,30,60,3,42.61,plus,north,2,2.0344339896910317,0,0
C0000924,52,6,2,14.45,plus,west,4,0.1244805944328598,0,0
C0000925,77,5,9,39.91,basic,east,0,-0.8956616084400383,1,1
C0000926,77,57,4,80.73,plus,east,2,1.03177259896496,0,0
C0000927,58,20,2,32.64,plus,east,0,-0.2674053539362501,1,0
C0000928,36,63,4,114.69,premium,south,0,0.6027617385111045,1,0
C0000929,69,42,4,75.65,basic,west,4,0.12283931075895829,0,0
C0000930,40,45,2,19.42,premium,east,1,-0.422875157204546,0,0
C0000931,51,6,5,36.26,plus,west,3,0.560143511428578,1,0
C0000932,67,48,4,6.83,basic,north,1,0.5582792534455674,1,0
C0000933,20,39,10,53.01,basic,west,0,-1.6026852388000747,1,0
C0000934,50,15,1,27.13,basic,south,0,1.3403989593303893,1,0
C0000935,51,46,3,16.3,basic,west,3,0.21539258942162712,0,0
C0000936,33,16,4,67.28,premium,west,0,0.5063786116354607,0,1
C0000937,57,29,3,17.21,basic,north,2,0.5325232348436644,0,0
C0000938,62,20,2,65.12,basic,north,3,-0.3054265551786572,0,0
C0000939,23,61,4,59.61,basic,east,0,-2.775120129983422,0,0
C0000940,76,22,4,68.25,basic,east,1,1.1579856144891354,0,0
C0000941,47,27,4,12.14,premium,north,3,2.1189206280236403,0,1
C0000942,61,18,5,63.51,basic,north,0,0.5333417603268146,1,1
C0000943,76,27,5,83.51,premium,east,1,-0.8128756404055281,1,0
C0000944,70,52,2,42.35,basic,south,0,0.7983343850903409,1,0
C0000945,21,58,2,72.7,plus,north,0,0.22244340419953212,0,0
C0000946,49,23,5,51.28,premium,north,4,-1.3121709958595247,1,0
C0000947,20,58,3,35.57,premium,east,1,0.40637250639239875,0,0
C0000948,78,23,3,54.31,plus,north,1,-0.3518333748305998,0,0
C0000949,24,68,8,88.65,premium,north,1,2.7850972264817955,1,0
C0000950,24,3,2,26.56,basic,north,1,1.1857324419193034,1,0
C0000951,60,6,9,39.72,basic,west,1,-2.3581881911770397,1,0
C0000952,42,14,4,114.52,premium,east,0,-1.8499779323647143,0,0
C0000953,73,41,3,65.22,basic,north,0,1.023559252865213,0,0
C0000954,37,66,1,54.41,premium,west,2,0.6791069326051349,0,1
C0000955,27,1,2,27.62,basic,south,1,0.1629190462363979,1,0
C0000956,48,64,4,39.6,plus,south,2,0.10525845929304975,0,0
C0000957,70,32,6,122.97,plus,north,0,1.78128266019855,1,0
C0000958,55,17,2,36.91,basic,south,2,-1.130091136876553,0,0
C0000959,31,51,2,76.04,basic,north,0,1.1864097715945936,1,0
C0000960,63,46,9,72.75,premium,south,0,-0.2583260372547658,1,1
C0000961,51,56,5,107.5,plus,west,1,1.4417188292707914,1,0
C0000962,57,63,8,98.96,premium,west,0,-0.0166002877680358,1,1
C0000963,65,15,3,114.15,premium,south,1,0.4024671478904596,0,0
C0000964,62,7,1,10.59,premium,south,0,1.31596517452883,0,0
C0000965,25,34,4,44.35,basic,west,0,-0.6944982096001321,0,0
C0000966,22,16,1,32.82,basic,west,1,0.9441971894883295,0,0
C0000967,47,10,3,52.02,basic,west,1,-0.37749581043920133,0,0
C0000968,42,56,0,12.07,premium,north,0,-0.963428359394008,0,0
C0000969,71,39,3,29.47,basic,south,1,0.9550130907836285,0,0
C0000970,30,50,11,2.86,basic,south,0,0.5468873910420743,1,0
C0000971,40,36,5,54.54,basic,west,0,-0.9429483140854145,1,0
C0000972,31,70,7,64.79,plus,west,0,0.574668795779125,1,0
C0000973,67,71,2,106.33,basic,east,2,-0.3206446325114459,0,0
C0000974,38,5,3,121.67,basic,west,2,0.2181727093056084,0,0
C0000975,46,45,5,24.31,premium,west,0,0.8192757422421594,0,1
C0000976,65,64,5,82.39,plus,south,0,-1.1361744127362938,1,0
C0000977,76,52,5,8.53,premium,west,1,0.19760040371741405,1,0
C0000978,26,32,1,30.27,basic,west,1,0.8510323576142371,0,0
C0000979,42,6,0,40.27,basic,east,1,0.02354926889111849,0,0
C0000980,67,44,5,21.29,premium,west,0,1.196495292709003,1,1
C0000981,69,42,1,58.97,premium,north,1,0.7310499443453904,0,0
C0000982,67,48,3,115.75,basic,east,0,-1.72910514620161,0,0
C0000983,22,25,6,109.19,basic,east,1,0.23577890961754022,1,0
C0000984,59,18,3,65.93,premium,south,1,-0.7114572961681412,0,1
C0000985,39,41,5,60.76,basic,north,1,1.0266156361579155,1,0
C0000986,30,40,2,18.19,premium,south,0,1.1250168245354915,1,1
C0000987,27,21,3,50.9,basic,east,1,1.3180839185771427,0,0
C0000988,78,37,1,65.68,basic,east,3,0.8656696299387774,0,0
C0000989,43,21,8,16.14,basic,east,0,-0.07826174961721398,1,1
C0000990,60,29,6,27.64,premium,east,0,0.06625104118257531,0,1
C0000991,43,47,5,38.01,basic,north,0,-0.31912419889236754,1,0
C0000992,75,59,2,21.36,basic,north,1,0.6328321519328526,0,0
C0000993,32,31,4,96.27,basic,west,0,0.3419477524063598,0,0
C0000994,72,37,3,11.5,plus,south,0,-0.29968527633818065,0,0
C0000995,43,41,2,82.82,premium,north,2,-0.7273017372758694,0,1
C0000996,70,22,5,147.48,basic,south,0,0.17510720572080982,1,0
C0000997,60,55,6,64.93,plus,south,0,1.5399708085835444,1,0
C0000998,58,11,5,28.53,basic,east,0,-2.333949962903675,1,0
C0000999,53,4,4,59.49,plus,west,0,-1.6572568565827233,0,0
C0001000,23,12,7,13.3,plus,west,2,-0.0008211311399080991,1,0
C0001001,33,12,2,59.48,basic,north,0,1.7137683985938839,0,0
C0001002,25,58,7,27.15,basic,west,2,0.07396300693596594,1,0
C0001003,62,23,5,42.3,basic,west,0,0.06518423863074964,1,0
C0001004,27,37,6,28.82,basic,west,0,1.2403806433391307,1,0
C0001005,61,4,6,19.39,plus,east,0,-1.1573271482160064,1,0
C0001006,18,69,4,0.94,plus,east,2,-0.23152102189234555,0,0
C0001007,44,9,5,51.12,basic,south,1,0.028530714126434008,1,0
C0001008,65,32,2,159.97,basic,west,4,-0.7884434728602939,0,0
C0001009,46,60,5,54.68,basic,north,1,0.4929777994570902,1,0
C0001010,78,65,2,57.89,basic,north,0,0.27675404664036823,0,0
C0001011,28,10,5,44.02,basic,west,1,-1.0196213800597373,0,0
C0001012,42,28,3,5.52,basic,east,0,-0.3490880115671596,0,0
C0001013,69,36,4,112.6,basic,north,0,-1.2609148490450428,0,0
C0001014,59,28,4,14.42,basic,south,0,0.5712495645766572,0,0
C0001015,40,32,6,57.75,premium,north,0,-0.9024013790548486,1,0
C0001016,43,31,7,47.92,basic,south,1,2.2623003588148736,1,0
C0001017,36,38,1,70.6,premium,south,3,1.3833770241939094,0,0
C0001018,66,9,4,29.16,plus,east,1,1.3148287335395026,0,0
C0001019,75,10,0,24.87,plus,north,0,0.2957204382030436,1,0
C0001020,52,15,5,45.0,basic,east,0,0.3610669310631908,1,0
C0001021,36,22,7,32.37,plus,west,1,2.3880685696946142,1,1
C0001022,18,47,6,12.18,basic,west,0,-0.2087383045706406,1,0
C0001023,30,51,4,53.82,plus,west,0,-0.31421238322004963,0,0
C0001024,71,25,5,60.56,basic,south,1,-0.34151840172495673,1,0
C0001025,41,13,4,63.29,premium,north,3,1.052300028749266,0,1
C0001026,77,1,2,31.32,plus,north,1,-0.44132541488925303,0,0
C0001027,49,30,4,75.51,basic,south,0,-0.8630778935712786,1,0
C0001028,64,45,5,48.75,premium,south,1,-1.7230856042292593,1,0
C0001029,56,51,1,16.51,premium,south,1,1.7124797795957225,0,1
C0001030,62,44,2,74.91,premium,east,1,0.2047816593187856,0,1
C0001031,42,19,1,2.89,plus,west,0,-0.9508550526669249,0,0
C0001032,48,51,5,240.74,plus,north,1,0.05687698345252935,1,0
C0001033,60,8,3,31.22,basic,west,1,-1.5847366961333993,0,0
C0001034,42,26,1,17.81,basic,south,2,-0.35181287625475116,0,0
C0001035,19,1,3,75.95,plus,east,1,0.30586316103318767,0,0
C0001036,33,5,2,28.98,plus,south,0,0.6348018278690141,0,0
C0001037,75,71,2,22.89,premium,west,2,0.7653147580656094,0,0
C0001038,28,34,4,128.4,basic,south,2,2.168664588259969,0,0
C0001039,46,2,5,166.66,plus,west,1,-0.26305685772959386,1,0
C0001040,48,50,7,62.59,basic,west,2,0.6955964483629901,1,1
C0001041,45,16,5,125.72,basic,west,0,1.232000673317651,1,0
C0001042,58,66,4,51.22,premium,north,2,-1.4884889277103122,0,0
C0001043,45,54,6,31.89,premium,south,3,-0.8050734567687011,1,1
C0001044,70,6,1,13.03,plus,south,0,-0.4514578761954282,0,0
C0001045,35,10,8,137.09,basic,south,2,0.341557303976461,1,0
C0001046,53,2,6,20.87,plus,north,0,0.23617676168859306,1,1
C0001047,68,6,5,6.6,plus,north,1,0.12103884981930736,1,0
C0001048,78,52,4,59.36,basic,east,1,0.9384494162270696,0,0
C0001049,46,55,1,62.02,basic,north,1,-0.19991356154979217,0,0
C0001050,68,61,2,31.3,plus,south,2,2.0300009864358644,0,0
C0001051,23,69,9,46.06,plus,west,0,0.00866024951934317,1,0
C0001052,53,30,2,109.61,basic,east,1,0.53793567125822,1,0
C0001053,39,70,3,35.14,premium,west,0,0.860581567862041,0,0
C0001054,71,57,2,18.57,basic,south,3,0.15141879464121308,0,0
C0001055,48,49,3,105.76,plus,south,3,0.2685176613017507,0,0
C0001056,44,56,7,35.71,basic,west,1,-1.2772003811253745,1,0
C0001057,40,40,2,91.01,basic,north,2,0.6341232360333985,0,0
C0001058,38,6,4,52.57,basic,north,0,2.1570001658710085,0,0
C0001059,24,43,2,15.64,plus,north,3,-0.7808750076757304,0,0
C0001060,47,38,4,66.19,premium,east,3,0.4074912066273531,1,1
C0001061,73,54,0,4.63,plus,north,0,-0.8859510481182987,1,0
C0001062,50,66,2,93.48,basic,east,3,0.05587344959476993,0,0
C0001063,27,21,6,30.46,premium,south,0,0.5991289118904778,1,1
C0001064,71,37,3,22.58,basic,north,0,0.5096819318089458,0,0
C0001065,63,50,4,62.97,premium,south,1,0.7532149392371262,0,1
C0001066,20,38,3,112.93,basic,west,4,0.7429849549719613,0,0
C0001067,44,46,1,7.59,basic,east,1,-0.5586790845084216,0,0
C0001068,58,31,1,187.15,premium,south,1,0.152816005269245,0,1
C0001069,48,5,1,19.09,basic,east,1,-0.3759367553350165,0,0
C0001070,39,19,4,100.86,basic,north,1,0.7055868029602718,0,0
C0001071,59,58,3,110.16,premium,south,0,0.20246991106337006,0,1
C0001072,76,66,2,47.17,plus,south,1,1.4516771600763048,0,0
C0001073,19,42,3,22.46,premium,east,2,-1.7483796547890658,1,0
C0001074,38,45,1,112.51,basic,west,1,-0.21736410175012694,1,0
C0001075,48,18,3,33.04,plus,north,2,-0.01268853445843047,0,0
C0001076,26,45,6,21.82,plus,north,0,-0.36796616002531196,1,0
C0001077,46,54,4,3.44,plus,north,0,1.2698388372957101,0,0
C0001078,44,31,3,47.1,basic,west,1,0.8200748107176095,0,0
C0001079,44,20,6,62.52,basic,north,0,-0.46216854032369803,1,0
C0001080,58,20,2,24.95,basic,east,0,0.0319244406156006,0,0
C0001081,18,33,3,69.99,basic,west,2,-0.05430218278796426,0,0
C0001082,46,10,0,16.71,plus,east,5,-0.45784051350414634,0,0
C0001083,18,50,4,42.8,basic,east,1,0.37059127947088394,0,0
C0001084,61,70,1,22.44,plus,east,2,-0.7916317546746319,0,0
C0001085,48,29,4,100.18,basic,north,1,1.3918562095381224,0,0
C0001086,30,16,0,64.31,plus,north,2,-0.7114278615854689,0,0
C0001087,46,39,4,54.76,basic,east,1,-0.4097236799537651,0,0
C0001088,75,59,3,75.56,plus,west,2,1.6067661033830043,0,0
C0001089,38,64,1,49.25,basic,south,1,-0.7332809136651954,0,0
C0001090,36,4,4,42.65,premium,south,0,0.2369655092158877,0,0
C0001091,25,54,5,12.09,basic,east,0,0.6391826389745657,0,0
C0001092,49,45,2,100.63,premium,south,0,1.8561249374857172,1,1
C0001093,40,31,7,93.53,basic,west,1,0.6168848695389776,1,1
C0001094,76,2,2,31.02,basic,north,1,-0.06872525578532182,0,0
C0001095,59,46,7,79.72,plus,south,0,0.488725449819427,1,1
C0001096,48,13,4,69.0,premium,south,1,-1.2327853418010908,0,0
C0001097,68,39,6,49.3,plus,west,0,-0.0706239648774727,1,0
C0001098,66,22,5,15.8,basic,north,0,0.6727572513634736,1,0
C0001099,65,60,2,127.7,basic,north,4,-0.3942709544055663,0,0
C0001100,59,67,5,104.63,plus,west,0,-1.544653304587857,1,0
C0001101,18,4,3,70.07,basic,east,1,0.33293176048465073,0,0
C0001102,18,47,7,49.78,premium,south,0,0.405879343488871,1,1
C0001103,38,41,3,123.63,basic,south,0,1.564347294708476,0,0
C0001104,55,23,11,77.35,plus,west,0,0.4223422790453447,1,0
C0001105,48,61,3,65.89,premium,north,0,0.4319459963104629,0,0
C0001106,57,42,3,29.87,basic,north,1,-0.536723205024224,0,0
C0001107,68,71,6,10.86,basic,east,3,0.4348623718196083,1,0
C0001108,62,31,5,53.18,basic,west,0,1.0161663588114842,1,1
C0001109,53,14,3,72.63,basic,south,1,-0.30951035059809257,0,0
C0001110,69,64,6,147.46,plus,south,1,0.7940919512054453,1,0
C0001111,67,1,4,47.39,plus,east,2,1.1767176141173141,0,0
C0001112,77,51,2,108.97,basic,south,1,0.2829647482010239,0,0
C0001113,60,61,2,244.51,basic,east,0,0.7711350649742569,0,0
C0001114,61,58,2,25.87,premium,west,2,-0.26427831404046975,0,0
C0001115,22,18,4,94.69,basic,south,0,-0.9301932719613597,0,0
C0001116,73,63,2,112.75,premium,north,1,0.6368077199771218,1,0
C0001117,78,19,6,49.97,plus,east,0,-0.5615722144672873,1,1
C0001118,79,52,5,16.72,plus,west,2,1.0891038791319634,1,0
C0001119,52,39,4,100.4,basic,north,0,-1.428057318535139,0,1
C0001120,36,55,5,122.51,premium,west,0,-1.3791088633347923,1,1
C0001121,55,47,4,126.23,basic,east,1,0.8687558195765234,0,0
C0001122,67,55,3,62.8,plus,east,0,0.5746719723042005,0,0
C0001123,34,55,1,27.36,basic,west,1,1.036058661818074,0,0
C0001124,25,5,1,53.77,premium,east,2,-1.8390852488537217,0,1
C0001125,73,27,7,35.78,plus,east,1,0.5697829059585693,0,0
C0001126,64,52,4,43.13,premium,west,1,-2.2380326189154736,0,1
C0001127,79,26,2,103.65,basic,east,2,0.8328978773741773,0,0
C0001128,78,58,3,35.21,basic,north,1,-0.5083703099157403,0,0
C0001129,39,66,3,7.23,premium,north,0,-0.705993987776838,1,0
C0001130,41,28,8,44.32,premium,west,0,0.8638206871061719,1,1
C0001131,48,32,8,120.37,plus,north,1,-1.7185702929267161,1,0
C0001132,20,41,3,51.59,basic,north,2,1.3377782558369835,1,0
C0001133,21,5,7,108.93,basic,south,2,0.8788298521866129,1,0
C0001134,68,14,7,27.18,basic,south,1,0.4799360557224875,1,1
C0001135,65,40,7,62.46,basic,south,0,0.7924443113146254,1,0
C0001136,25,36,6,47.1,plus,west,0,-0.34504373080123846,1,0
C0001137,57,34,3,49.66,basic,west,3,1.1951908462502574,0,0
C0001138,58,21,4,38.64,basic,south,0,1.3344492920711233,0,0
C0001139,32,3,6,147.69,premium,east,1,0.026700024051668988,1,1
C0001140,76,53,4,128.36,basic,south,0,-0.9811322676183598,0,0
C0001141,69,22,7,148.33,plus,south,1,-0.5764033730274003,1,0
C0001142,30,67,1,45.09,basic,east,0,-0.6528123520115389,0,0
